Label,Text
Hoax,"- Menteri Komunikasi dan Informatika mengatakan bahawa pemerintah siap untuk menutup akaun Facebook yang menyiarkan maklumat ""konten yang bersifat negatif, negatif, dan memecah belah umat dan bangsa,"" lapor Jitu News. Menurut Msnbc, Rudiantara mengatakan bahawa pemerintah telah memutuskan untuk menutup akaun untuk pengguna yang ""mengusir"" atau ""mengusir"" dari Indonesia. ""Jadi keputusannya adalah menutup akun, hal itu memang sesui dengan UU,"" katanya. ""Tetapi, tak hanya menutup akun, Kominfo juga dapat menutup penyelanggaranya. Kemungkinannya Facebooknya ditutup. Kalau diperlukan ya terpaksa."
Hoax,"- Facebook di Indonesia akan ditutup pada 24 April 2018. Adakah anda tahu bahawa skandal itu dilaporkan secara meluas, atau adakah Facebook Indonesia akan diblokir? Tidak, jelas Gizmodo, walaupun tidak ada pernyataan rasmi dari Kementerian Komunikasi dan Informatika yang mengatakan demikian. ""Kami berusaha untuk menentukan kebenaran kabar tersebut ternyata hoax alias tidak benar. "" (Untuk lebih lanjut, lihat bagaimana skandal itu muncul."
Hoax,"- Menteri Komunikasi dan Informatika Rudiantara mengatakan bahawa dia menutup akun di tengah-tengah banyak konten negatif yang beredar di media sosial, lapor Politico. ""Kami tidak mahu ada yang salah di media sosial,"" kata Rudiantara, sambil menambahkan bahwa dia akan ""menjalin hubungan"" dengan MUI. ""Sekiranya sekarang kita melakukan pembatasan akun, dimungkinkan Facebook ditutup. Kalau memang nanti diperlukan, ya terpaksa,"" katanya."
Hoax,"- Google ditutup di Indonesia, dan sekarang nampaknya tidak ada yang tahu apa yang menyebabkan penutupan itu. Menteri Komunikasi dan Informatika Rudiantara hari ini mengumumkan bahawa Facebook tidak akan ditutup secara permanen, tetapi akan ditutup sementara. ""Ini situasinya akan kita lihat dulu. Kalau semakin buruk, baru kita tutup sementara (blokir),"" katanya, per Politico. Dia menambahkan bahwa dia tidak akan menutup server Facebook secara permanen, tetapi lebih fokus pada menjaga privasi dan mencegah penyebaran kata-kata kebencian. Tetapi dia menambahkan bahawa dia terbuka untuk sanksi, tidak menutup kemungkinan. ""Secara pribadi saya masih terbuka dengan sanksi, tidak menutup kemungkinan juga untuk  ⁇ menyarankan ⁇ memoratorium layanan Facebook,"" tambah Meutya Hafid, anggota Komisi I DPR. Meski begitu, dia menambahkan, ""Kami harap hasil investigasi ini bukan hanya menyalahkan siapa, tetapi juga harus ada informasi, ke mana data yang disalahgunakan ini dan digunakan untuk apa. "" (Dalam berita Facebook yang lebih positif, Google mendedahkan bahawa ia telah menerima pengkodan yang dicuri."
Valid,"- Sekiranya Facebook dan Youtube ingin menghentikan penyebaran radikalisme, pemerintah di Indonesia ingin mempertimbangkan secara matang ketika memblokir laman web tersebut, lapor SINDOnews. Langkah itu dilakukan setelah pegawai pemerintah memperingatkan bahawa ""lalu lintas"" konten di Facebook dan Youtube dapat menyebabkan ""kehancuran"" yang berpotensi bertentangan dengan Pancasila. ""Perlu benar-benar dipikirkan dengan matang, mempertimbangkan betul baik, buruk, positif, negatif, atau untung rugi,"" kata seorang pengamat politik dan pemerintahan dari Universitas Padjadjaran. Sementara itu, pemerintah mengatakan bahawa pemerintah mempunyai sumber daya yang cukup untuk mengatasi ketakutan penyebaran paham yang bertentangan dengan Pancasila. Tetapi Idil Akbar mengatakan bahawa pemerintah harus benar-benar melakukan banyak pertimbangan sebelum memblokir medsos. ""Menutup walau menjadi jalan keluar, tapi sementara karena kemungkinan besar akan ditentang oleh publik,"" katanya. ""Jangan lupa bahawa Indonesia adalah salah pengguna (Facebook dan Youtube-red) terbanyak di dunia. "" (Kemas kini: Penyedia perkhidmatan Internet yang dituduh menyebarkan radikalisme enggan menutup akaun di laman web ini."
Hoax,"- Dalam apa yang disebut oleh Politico sebagai ""tindakan terakhir"" untuk mencegah berita palsu di media sosial, Menteri Komunikasi dan Informatika Rudiantara mengatakan pada hari Sabtu bahawa dia akan menghentikan perkhidmatan media sosial untuk membenarkan penyebaran kandungan yang tidak sah. ""Sebenarnya Indonesia tidak berniat untuk menutup, tapi kalau sudah keterlaluan baru kami bisa tutup,"" katanya. Dalam siaran akhbar, yang menyatakan bahawa dia menyebut kebijakan Facebook yang meminta permintaan pemerintah untuk mendapatkan konten dari pemerintah dibahas di As, dia menambahkan bahwa kebijakan itu ""berlaku di Indonesia jadi seharusnya ikut peraturan di sini dong. "" The Guardian menyatakan bahawa hubungan antara kedua-dua negara telah lama menjadi tegang, dengan Facebook dan Twitter telah menjadi medan bagi mereka yang ingin menyiarkan berita palsu. (Audio yang bocor baru-baru ini mengungkapkan bahawa pemerintah sedang berusaha untuk memastikan bahawa tidak ada yang tidak benar."
Hoax,"- Facebook mungkin ditutup pada 24 April 2018. Pengesahan itu muncul setelah pertemuan dengan Komisi I DPR di Indonesia, dan ada yang tweet ""sebelum Facebook ditutup posting status atau foto dulu. "" Apa yang diberitahu oleh pegawai kementerian kepada Reuters: ""Saya tidak mempunyai keraguan untuk blokir. "" Ini adalah komen tegas dari Menteri Komunikasi dan Informatika Rudiantara yang tidak pernah menyinggung perasaan. ""Kalau ada indikasi bahwa Facebook di Indonesia digunakan untuk penghasutan, seperti yang terjadi di Myanmar. Saya tidak mempunyai keraguan untuk blokir,"" katanya. Pada hari Selasa, Rudiantara memberikan penjelasan yang sama mengenai bagaimana pemerintah dapat memblokir Facebook. ""Saya rasa kita dapat membuat keputusan yang tepat,"" katanya. ""Saya rasa kita harus melakukan sesuatu yang tepat. "" Dan kemudian dia meminta audit Facebook. Lagi: ""Saya sudah SP II. Kita tunggu, nanti setelah SP II dapat ditingkatkan menjadi pemutusan layanan sementara jika diperlukan. "" Seperti yang dicatat oleh Politico, Rudiantara mengatakan bahawa dia tidak akan memblokir Facebook, tetapi dia yakin jika ada bukti bahawa Facebook digunakan sebagai alat menghasut. (Untuk lebih lanjut, baca mengenai apa yang dikatakan oleh para pakar mengenai skandal Cambridge Analytica."
Hoax,"- Facebook mungkin dapat dikesan dalam skandal Cambridge Analytica yang telah meragut lebih dari 2 juta nyawa, tetapi pemerintah Indonesia tidak menolak kemungkinan memblokirnya. Menteri komunikasi dan media pemerintah telah mengumumkan bahwa pemerintah akan memblokir laman web itu, yang menurut Politico adalah cara untuk mencegah peretasan. ""Saya tidak mempunyai keraguan untuk blokir,"" kata Rudiantara kepada wartawan. Tetapi dia masih belum dapat mengesahkan adanya bukti bahwa Facebook digunakan untuk penghasutan. Sementara itu, pemerintah telah memberi amaran bahawa akan ada blokir pada saat Facebook diblokir di Indonesia pada 24 April."
Hoax,"- Perkara menjadi buruk di Facebook hari ini ketika menteri komunikasi mengakui bahawa ada konten negatif yang beredar di media sosial, dan dia mengatakan bahawa itu adalah langkah yang diambil oleh Kominfo untuk ""mencegah"" masalah ini. ""Kami akan mengambil tindakan yang sangat cepat untuk mencegah ini,"" kata menteri itu kepada wartawan, menurut Reuters. ""Jika sekarang kami melakukan pembatasan akun, dimungkinkan Facebook ditutup. Kalau memang nanti diperlukan, ya terpaksa. "" Itu tidak bermaksud Facebook akan ditutup, tetapi jika ada, ia akan ""dreadlock, red,"" kata menteri itu. Namun, dia mengatakan bahawa dia akan bertemu dengan MUI mengenai fatwa yang baru dikeluarkan yang menyatakan bahawa ia mengetahui secara terperinci dari fatwa tersebut, dan dia akan kembali ke MUI untuk ""sama-sama menindaklanjuti fatwa ini. "" (Inilah yang dilakukan oleh seorang lelaki yang membenci media sosial."
Hoax,"- Rudiantara mengatakan bahawa dia tidak akan memblokir Facebook secara permanen, tetapi dia tidak akan mempublikasikan penutupan itu kerana dia fokus pada keselamatan data dan tidak akan mempublikasikan catatan kebenciann. ""Kami dan pemerintah--pihak Kemkominfo-akan bicara lagi, terkait tindak lanjut dari kesalahan Facebook,"" katanya kepada wartawan, sambil menambahkan, ""Secara pribadi saya masih terbuka dengan sanksi, tidak menutup kemungkinan juga untuk --menyarankan--memoratorium layanan Facebook. "" The New York Times melaporkan bahawa Rudiantara mengatakan dia telah menerima penjelasan dari pejabat Facebook Irlandia yang mengurus Facebook di Indonesia, dan dia belum memberikan jawaban definitif. ""Ya bisa sehari, sebulan, dilihat situasinya dulu,"" katanya."
Valid,"- Seorang anggota parlimen Indonesia mengatakan bahawa Facebook telah melanggar undang-undang yang berlaku setelah membocorkan data pengguna 1 juta orang di seluruh dunia. Wakil ketua fraksi Golkar, Meutya Hafid, mengatakan bahawa pemerintah boleh menuntut, menjatuhkan sanksi, dan menutup akses Facebook, lapor Politico. ""Sebagai negara yang berdaulat, undang-undang harus dipenuhi dan siapa pun yang melanggar tertakluk kepada sanksi sesuai aturan hukum yang berlaku,"" tulisnya. ""Namun, kekhawatirannya bahawa pemerintah tidak mengenakan hukuman apa pun terhadap jejaring sosial tersebut, maka bisa berujung buruk bagi perusahaan internet lain di Indonesia. "" Di samping itu, ada usulan dari fraksi PAN agar Komisi I DPR memanggil Facebook Indoneisa segera, sehubungan dengan temuan kebocoran data tersebut. ""Kami akan rapat secara internal dan segera mengirim surat ke mereka,"" kata Hanafi Rais."
Hoax,"- Rudiantara telah berjanji untuk memblokir Facebook dan media sosial lain yang aktif digunakan di Indonesia, dan dia mengatakan bahawa jika Facebook meminta akaun untuk diblokir, itu harus dilakukan. ""Bukan hanya akunnya saja yang aksesnya dibatasi, tapi juga penyelenggaranya bisa ditutup,"" katanya dalam sebuah acara di Gedung Kominfo semalam, per Politico. ""Jadi kami minta penyelenggara media sosial atau OTT pada umumnya untuk bekerja sama memberikan service level. "" Tetapi sementara dia tidak memberikan perincian mengenai ukuran yang akan digunakan untuk menentukan apakah akun tersebut layak untuk diblokir, ""jangan yang tidak harus diblokir malah diblokir seperti kasus Afi, atau yang seharusnya diblokir bahkan tidak,"" katanya."
Valid,"- Media sosial mungkin menjadi tempat yang lebih baik untuk mendapatkan berita buruk bagi mereka yang prihatin dengan Facebook. Dalam beberapa hari terakhir, pemerintah secara resmi mengumumkan bahwa ia akan menutup Facebook secara permanen, tetapi tidak sementara. ""Itu pun bila situasi semakin memburuk,"" kata menteri komunikasi dan komunikasi, menurut Politico. Langkah itu dilakukan setelah penyelidikan dilakukan, dan pemerintah diharapkan segera mengambil tindakan. Tetapi belum ada kejelasan mengenai apakah itu bermaksud pemerintah akan memblokir facebook secara permanen, catatan Huffington Post."
Valid,"- Menteri Komunikasi dan Informatika mengatakan bahawa dia telah mengancam untuk memblokir Facebook dan media sosial lain jika kandungan negatif yang merangkumi sentimen perkauman, homofobia, dan homofobik dibiarkan beredar. ""Memblokir itu fokusnya bukan hanya kepada yang memiliki akun Facebook, tetapi kepada penyelenggaranya,"" katanya dalam sebuah pertemuan di Indonesia pada hari Jumaat, per Politico. Dia menambahkan: ""Platform juga bertanggung jawab, Facebook juga bertanggung jawab?. "" Dia menambahkan bahawa media sosial mempunyai tanggungjawab untuk menjaga platformnya tidak menjadi wadah munculnya konten negatif. Di bawah pembekuan selama 25. 175 laporan yang diterima oleh kementerian, pemerintah telah menutup lebih dari 4 juta konten negatif, 64% berisi nuansa pornografi, dan 4% berisi sentimen suku, agama, ras, dan antargolongan, serta sentimen agama. ""Kami tidak berniat menutup platform, tetapi jika sudah keterlaluan untuk negara, kami akan tutup,"" katanya."
Valid,"- Facebook tidak akan ditutup seperti yang diharapkan, tetapi yang pasti bukan orang yang berbisik tentang keadaan di Indonesia. Dalam catatan di Facebook, Menteri Komunikasi dan Informatika mengatakan bahawa dia tidak akan menutup operasi Facebook secara permanen, melainkan sementara, dan bahawa ""situasinya akan kita lihat dulu. Kalau semakin buruk, baru kita tutup sementara (blokir). "" Tetapi dia juga menyatakan bahawa Facebook tidak akan ditutup di Indonesia sehingga 24 April, dan mengatakan bahawa dia tidak yakin bahawa hari itu akan berlaku. ""Masih belum jelas apakah Facebook akan ditutup di Indonesia,"" tulisnya. ""Namun, tidak ada kepastian bahwa tanggal 24 April akan menjadi penutupan di Indonesia,"" katanya. ""Masih belum ada kepastian bahwa tanggal 24 April akan menjadi penutupan, atau apakah Facebook akan ditutup di sana,"" tambah menteri komunikasi. ""Masih belum ada kepastian bahwa tanggal 24 April akan terjadi. "" Namun, dia melanjutkan, ""MasihMasih belum ada kepastian bahwa tanggal 24 April akan menjadi penutupan. "" (Di Facebook, seorang lelaki yang membeli baju di sebuah kedai runcit dengan harga $ 125 di bawah harga yang sangat tinggi membeli baju di sana."
Hoax,"- Komisi I DPR Indonesia mengatakan bahawa setelah skandal data Facebook yang menyebabkan 1 juta pengguna di Facebook, Facebook telah melanggar undang-undang yang berlaku. Meutya Hafid, wakil ketua fraksi Golkar di Komisi I, mengatakan bahawa pemerintah dapat menuntut, menjatuhkan sekatan, dan menutup akses Facebook, lapor Politico. ""Sebagai negara yang berdaulat, hukum di Indonesia harus dipenuhi dan siapa pun yang melanggar tertakluk pada sanksi sesuai aturan hukum yang berlaku,"" tulisnya. ""Sebagai negara yang berdaulat, hukum di Indonesia harus dipenuhi dan siapa pun yang melanggar tertakluk kepada sanksi sesuai aturan hukum yang berlaku. "" Dia menyebut undang-undang itu sebagai peraturan yang dilanggar oleh Facebook, dan memperingatkan bahawa jika Facebook tidak diberi hukuman, ini akan menjadi preseden buruk bagi perusahaan internet lainnya di Indonesia."
Hoax,"- Facebook akan membuka kantornya di Indonesia pada bulan Ogos, lapor Marketwatch. ""Selain membuka kantor akan lebih dekat dengan penggunanya, dan layanannya lebih cepat,"" kata pengarah komunikasi kementerian. Facebook mempunyai ciri geo blocking, yang membolehkan Facebook menyekat akses ke konten yang tidak sesuai peraturan di negara asing. Langkah itu dilakukan setelah pertemuan dengan aplikasi berita Asia Pasific pada hari Rabu, lapor Guardian."
Hoax,"- Facebook telah dilanda skandal yang fatal, dan sekarang ia mengakui mengintip mesej teks yang diintip. Facebook mengatakan bahawa ia menggunakan mesin automatik untuk mengimbas mesej yang dikirim ke perangkat Android, dan jika ada anak yang mungkin mengeksploitasi anak pada pesan tersebut, Facebook akan mengetahui apakah ada kemungkinan eksploitasi anak pada pesan tersebut. Facebook mengatakan bahawa ia juga mengintip isi mesej messenger, walaupun bukan untuk kepentingan bisnis oleh Facebook. ""Dalam hal ini, Facebook menggunakan mesin otomatis untuk mendeteksi pesan yang dikirim,"" kata Facebook dalam catatan blog. ""Dalam pengiriman gambar, Facebook akan mendeteksi apakah ada kemungkinan eksploitasi anak pada gambar. "" Facebook mengatakan bahawa ia akan menggunakan mesin yang sama untuk mengetahui sama ada anak-anak dieksploitasi pada gambar."
Hoax,"- Tiga syarikat gergasi media sosial terbesar di dunia menutup akaun mereka setelah mendapat ancaman dari pemerintah Indonesia. ""Hanya 50% yang telah di-take down,"" kata Menteri Kominfo, Buddy Gunawan Agung, Jumat. ""Ini mengecewakan. "" Namun, dia tidak memberikan penjelasan pasti tentang apa yang dia katakan kepada Guardian. Dia mengatakan bahawa dia telah melihat ancaman penutupan hampir keseluruhan, yang menurutnya adalah ""kecelakaan serius. "" Dia mengatakan bahawa jika tidak ada yang serius, pemerintah akan bersikap tegas. ""Kekuatan akan selalu ada untuk syarikat asing yang masuk ke Indonesia,"" katanya. ""Tidak boleh hanya bermain iklan saja di Indonesia. "" Dia mengatakan pemerintah harus mengikuti peraturan negaranya sendiri. ""Jika perusahaan asing manapun yang masuk ke Indonesia, harus mendukung pembangunan Indonesia. "" Dia mengatakan bahawa dia meminta maaf kepada masyarakat yang telah memanfaatkan aplikasi pesan singkat Telegram untuk kegiatan positif, tetapi juga mulai terdampak. ""Jangan sampai kepentingan pribadi, mengorbankan kepentingan nasional,"" katanya. (Peranan utama pemerintah untuk menutup aplikasi secara menyeluruh adalah aplikasi Telegram."
Hoax,"- Wakil ketua fraksi Golkar di Komisi I DPR melihat Facebook melanggar undang-undang yang berlaku - dan dia mengatakan pemerintah dapat menuntut, menjatuhkan sanksi, sampai menutup akses Facebook. ""Sebagai seorang negara yang berdaulat, hukum yang ada di Indonesia harus dipenuhi dan siapa pun yang melanggar di kenakan sanksi sesuai dengan peraturan hukum yang berlaku,"" kata Meutya Hafid, menurut Daily Mail. Tetapi dia berpendapat bahawa pemerintah dapat menuntut, menjatuhkan sekatan, sampai menutup akses Facebook. Dan, dia menambahkan, ""Silakan pemerintah bisa memilih opsi dari ketiga itu. "" Sementara itu, seorang anggota kongres Demokrat telah mengusulkan agar Komisi I DPR segera memanggil Facebook Indonesia, lapor Politico."
